dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
4,30.0,10,2,0.000000005280478182754732025095739221719169170776379281770899234626206916547103998862162124038063327170243373174774660090952099665084713057562078101559368986977290890118087318593320813499099026308951433439107767538419070600432439784427111004052778090900656335459051253623197454157041054334896373489702765771425827265072002344667778896747016074734750826934259234295491118843664630840389580936214168144120787501,0.8934162398893197067622694674945268492036625039717222191150550701716913869560516531489138851626441100182662238717425827075395479736150642033955518354922335795374061514208346070558485364649844773644370529177191923378877592896999819957478264167841493525315480835345621733047236089434942662157383964522703386284912191010366132667274280827080761521000111372505065624434130120783818527143857318427759609168
