dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
8,4.706,100,2,4.755082572610245683954536585756630141844702715260571483560585844204998933434077436345922666453450957535017720761439039692805141590387072242219544320541185218857043138398384875859769918050302567895412796300687197325289281597920034700137149228266081960613695505761251198059947376674314667671336789268343333181733510635223548813296920012996358076892998725013020987303332240077440338446862306392632129219,0.9964225442693897165508502199378750761440546056184537035939426004967904205720659540462148028459196210101290640580943414873438158444381497443224163857787255799380679371530342000143269621349212494176553730273669440124063917468994022891248632070658434119930085990164376770659253802366297490076553045898096429183159483038583866303069092895925434303576040877726849484444127376890869070707846638119777815756
