quantidade de observações,dimensão,expoente fuzzy,Hullermeier 0,Hullermeier 1,Hullermeier 2,Média do Indice de Hullermeier
10,8,4.706,0.8448709272516768066332049554912446763381637875886489489611483650586033728569038307037031957504581083459078900653330158032189679814122651468629964955499032389044825785377013436091799799757702734739831548141212982599960759821963896098161680920463135021522315237855117247517659896367900708394589284343874889557721730758629462944606099823890425724256459597461562492322158594031500636206069132820551879927,0.8175974184013137114980601309661352245044992443048360737066441128203216571373651558167666730226946009287942815269576431039688318338608707094440459815989683370062841061384855202920295719569418399950169026071282698991959104460127129388301363564131053337572080160882413513621148161226914978852870631605623415408881228680676434689622252353583348882128391380756185189886937723859914395010486695841240984911,0.8397564258422827284537616887650188562014664140976575432983022112382013634363634336223078483750939664435265610827406849562338339782844597471174809035290004783992159160631512838762240306673393991337849240154807976307961036964672053382379210126455596904888649364854254282484935615161950538942816776884545820840722488072932964859845426167898829189139462256913231227766102042142618971169166670542766125095,0.8340749238317577488616755917407995856813764819970475219886982297057087978102108067142592390494155585727429108916771146211405445978525318678081744602259573514366608669131127159258111942000171708675949938122434552633293633748921026289614084870349928421327681587863928347874581224252255408730092230944681375269108482504079620831357926115124201265174771078376992969991732786678011334128574166401519663311
10,8,6.512,0.8709495133812334163257951881547009649905718334053787830578811929067572550624661553405692451822188638175921154412854916772265228644685174287224769709008099915732492136593369695227642479985353098816673051686254925724574040861430889285281688642497490916502155222248277663787456996448831102407400387703485456351129469356873326901978991728784008843918944093988160520113305717156279379764922464858494601202,0.8632288871114427192426171171693202656277679495754676587068452619307887381489922057176512590807103741336642519608241357822700007731493602879730603906828539601840628976633958499933562366273568858478712891601202351580017057674827867156188578960879541903262062528355480694294255517807588374164489005689377891532908166828529579734242738313043796971718454664445116974134788068317592134703523252365335522934,0.8956290536279252673980579172405336877266183774652324347269256684343891497642744108118863896758738380437665713817759051284508225564445672648212813345537741535402883923605371716011900589796809535055481178821490628164058338052456501045621958604064490361734995534308287571669043516526703346898316888594469278996949015913709093311153342889054021731580459611387006537085103219767342353490466454320041552094,0.876602484706867134322156740854851639448319386815359625497217374423978380991910923956702297979601025331674312927961844195982448731354148327172272898712479368432533501227756663705770181201857716411695570736964930182288314552957175249569740873581384106049973776163734864325025201026104094115673542732911087562699555069970399998245835764362727584907261945660676134377773233508040462265297072384795722541
10,8,8.325,0.869562993393213927282636846508270644254990199851751921281050325704011474172744543214906360342169349614449615494552086374548931611217768907751862072851802764317718268313069883572366254295352460746025302297548808290533670716728525751752233048082482130282271888001915146272821041041088159217875578366379251403697942894242104630129951985016957529619000515184355400815598737123929565920763658008311745604,0.8677329284846713681340297325587870196912603575206194660012653172280010781461441362306857234912296652929383389855085780068401490658905089256350465640417159353862005031713564085108228955439283424533835887593053633790918174228955544833040605329867699565861419402068884976045560448106497606983712612068325821734376076546492822270653464415256645719499173824392512969999741160703183942606371407506139919515,0.9260019838993025784877690260836466379043238355655273803856623724052450638084573399113719065903786246382112972329335235228094647788669072548340075160981750853959387979295113522045581565950798135645799038794745622230437984160033013140286087305445159950919745679436581513833312597110793066184507996863935897308702018584510762094153229072999681932979446419161276121677860201237513784333368463334408014155,0.8877659685923959579681452017169014339501914643126329225559926717790858720424486731189879968079258798485330839043313959680661818186583950294069720509972312616999525231379792147625824354781202055879962649787762446308897621852091271830283007705379226939867961320508205984202361151876057421782325464198684744360019174691141543555368737779475300982889541798465781033277862911059997795382458816974555129903
10,8,15.55,0.9868245422139806814324531439792273373765598395842308869964347136465419502103381959513174895922644140226092131980927472740701452594174525768968763915816830345029378165684653104610398389470554923529566151792037827472515835233765908030609955922095002136097066044436509136943755608040830749079912976833777211573788171524906809318514043393339564698199165068212264044482435132410267311585222535167054488206,0.8874078520856106002764090557346675307233719595789548981167410181562240510721399854210477886259636564507839719058893449668872768942466139099595205327166698915753534636613204552911875472276177495164486816629559294380616488551581989909564327940623189302959573405692351494784960967788830166671957107506118953877295682779758884233058618524261107965529599319214889092805652630780025274809051724927179924495,0.9725285891354898626728906163692780402012765122087478132038322748110695209606918535282025902753960534498009940085023951205349728839075439875680012060340241592396332656703453433195885984171112493266763357205453353817413767677019081448446645790980852874756387210777386905680166425079881483598049224574723513710000793173289465829764154435800435849826499273537070534676144232457949577039558405319127171055,0.9489203278116937147939176053610576361004027704573111994390026688712785074143900116335226228312080413077313930374948291204974650125238701581414660434441256951059748486333770363572719948639281637320272108542350158556848697154122326462873643217899681437937675553635415845802961000303180799783306436304873226387028215825985053127112272117800369504518421220321407890654743998549414054477944221804453861252
10,8,22.775,0.9907124999952717397405306971027156217621500372946182624600816958242804542588681180431070384833548522248802803651520136285250687566465143588946471262583033371955838945885260002635342513080336044250353006686037377639976762494120300633248153006312504945348254758363635766027255638210514448731991564789762108508092436126110888878279894669832139770349045621442859238016845571807928514341946436556421969007,0.9886981655285167877567877649908480183226256672382209096701409517673833632607350361486415044420781534534958776806691338929878364533258000209202546325039887246746404018668529172892417684604054024680361762881324035425720646908210444610632378876412304650863006878709347604989644620786331317302315832290178627011181265619848302440623156618179736514125466745385924692489097669889626656475755242986485898067,0.9827207720385192484153299947068455030483808222332761083692095525776783106454069004920870370994598104712595444021448213577032381524800227858184609853689912666368334839947876505798156391001489083281932644495691084353955430470488134418692946907793038717220953841997755502040349668350964745316566116416424563216415735594345357487019917403465544745796690098867987512205417135002775724284884162568739065992,0.9873771458541025919708828189334697143777188422553717601664774000564473760550033515612785266749642720498785674826553229597387144541507790552111209147104277761690192601500555227108638862895293050737549138021017499139884279957606293220857826263505949437810738493023579624352416642449270170450291171165455099578563145780101516268640989563825807010090400821898923814237120125566776965034195280703882311022
10,8,30.0,0.9923978022076274836470753617861118063201045912725380077963190917665592158612616685324981764169616357404804290562761183240409382223646993232284251107487288562667665118982779377106169649852777215357312933873969769387952214468564430810833593553981772220573736683846258448144411230022128795569545788125131134514154936265434789182591305709622619417972606254305350095075234694797290653531256883885224187644,0.990148619744956752684494153278637423427273497073423068461318863512677553257402626959068436939417188438825750413520839351428175377823019318276353762437610840444078876277392017091691533476022603381109340085975636490098637744641986387090293776675748599558892676565468876648423213749478484644427480120635390684355710975276000531144838250610097004561195531198716045283381240031254282971208282861375910439,0.9863423450859371726465812958854514671233922443577944983867701258917508551445072095768846271525040897491096315589867063467527264210099022735120102428499745570561963010101834318753108707232549293353914489755985613365696622900701175658159102024656559259230586945266148740177128074508374931736124988121628284758315114702157251269062042796528424042337566196371057050149702374287576179113351540374295914183,0.9896295890128404696593836036500668989569234442345851915481360270569958747543905016894837468362943046428052703429278880074072800070658736383389297053454380845890138963952844622258731230615184180840773608163237249218211738271895156779965211115131939158464416798255698651601923814008429524583315192484371108705342386906784015254367243670750671168640709254221189199352916489799136554118897084291093068739
10,16,1.1,0.4447736644367945502915519588527891727144800188884526014904981697075056816609977591460589090721610864545752642687961763555814550181969324991900984080110814465198114447423455644137749044500944310048148300710284755113543779297722050509971617794748426174934942355363083230702696710171001495101973941121528368841884007792870537933520282326734192921763587528399226693799574374791391338840486039223750666216,0.4666723730090934448326229627250731900873021218807031039079946541475508509101293972956831719098100390286680165607706661931665036388384461223944613859479584302165519157260801901551789267330767137968942714714415591300665537639190955195044627762429363200013388326174249519986376550355308644598055514715530894858084045560756265569665009282266471825720217283589787912487783209974218618346512155321502586919,0.4666835982124009049685033841051410281392950680615868003435317832282127801609044802186501721836307976834489702319967620492697124874361906126900240988837486692353368007159540309254329401672932230134296553948829733860757406848602151962515468188437331121229443185685586104300553996501415980230808706345319563443632029811772864069602705621367541020036473472602710155229734438273979570181210551814356610674,0.4593765452194296333642261018943344636470257362769141685806748690277564375773438788867974177218673077222307503538545348660058903814905230780915279642809295153239000537281265951647955904501547892717129189791176693424988907928505052555843904581871706832059257955740972951663209085675908706643612720727459609047866694388466555857595999076789401922506759428197241587172364007679863175789402915453203287936
10,16,2.9,0.7173476070968394535823919704499228391869314820563354710978758362594187040217946413035360346244496547197654719197270864460098120895190977214224837940284193208638576971663820769527409438430625835840691656121090773807510384238408996528195751475421477567561029969701865307749284949689298564165896323034797895960599459865757267094121040661319644821674069216631449894690308040031485919808677167982717094763,0.7038598333686065553427948657029317934594192291413115198213726244141587371551736220586103409155757259839897983885719109665256187731584193113276725120175587058988431809565652519299412625994660275487818605281484732932690046830377030291990528973603371739997651828719993852022943358258118458721702566536427677495213153362305360471853456428839167304458084715151386033651531616407469123968672180447624613762,0.738866080843804581042644848154468589990839299137610217037043340496467225669112215446117381495278993248101666994688352153901720872166444764556939701948409056706230877251853773911411694214550790669581313175574458035093619924681867302865158438327429043754202361818686764218619444426766878509728697138127869406295626455462514484216514434859459626579701157863695616761358648980279262815803954868384605401,0.7200245071030835299892772281024410742123966701117524026520972670566815556153601596027545856784347913172856457676624498554790505782813205991023653359981290278229772517916003675980313002190264672674774464386106695697045543438534899949612621610766379915033568472202908933986140917405028602661628620317501422506256292594229257469379880479584469463976388503473264031985142048747249223978462965704729254178
10,16,4.706,0.9569007833623088760001375468164893495832801483712731160959271772262484488982682492499580174082144099540283307062584126525525907527619839751343749740368024517757667474783030057538041484302711741009573671765909670914243868868748265554002248845891950212996323299923107552832879877466973381992626241667234787448124924124127461427234260603159328262107026399357962936605462909792050073074067312180229098732,0.7932888068498954801063207326429770788513769779104593213950634106351687339081699501811247900856016944548411392417019425883654095639267529608286731581524457964654591016071364179873545254003449081528490868272270772023375283718546649825496183283120915152375211310733899500485209405294354492345291772861347538354701328715784008988756349210059780488252416744516570521101861209666969627582999589797742829851,0.8548035993401604501056725891415371492908856313217695650873491728877249144475765878158607606894746154782339432988748039158335592412318306071016820645410968611790365360904095857454971289532282183052379661257632723976254167864114053701328532268709917676549289333312300618447415588763904591589087606912414453684864693690411157839042058148822263946500290801423156280158230584694036323539714056390044966069,0.8683310631841216020707102895336678592418475858678340008594465869163806990846715957489811893944302399623678044156117197189171865193068558476882433989101150364734207950586163364955519342612814335196814733765271055637957773483802989693608988132574261013973607981323102557255168290508410821975668540480332259829230315510107542751677555987347124232286577981765896579288518234717685341398926986122672298217
10,16,6.512,0.9015400355587789842168369820894980777297894195511437946155828168587920239101275850518779553431398316672514476346560093769168935553011110927751384076815329114928684004937671638636890223382881289355144459409005861539846678345616860824585240399959303258565814723374861162538892426945376748040972354971267423064577540133145714341944152210083990559974641686476118534112822317894003756087263480603529753565,0.8243592466014182881996660400456811178180270191251761797104944726374429687249532993585410179913532213838403300983401055787231273153049865509443165189465544351656332925039289237731688373798144951415368551279018323401739026451674429055789911010517227583297204694353711684287803507544884639317799697466535022076003222712098589578114112210908810150380709451026543706686414163705323787256311038998421120996,0.9877666421341185293286917070997883215193199554533817153571416998705011602587744939796540465634581186639559828810726028253667792119401645833185766926881435820963355060444210285755584153714463408057712716223728619167273201012428347125777001009890282618291653355839003781853125058370929654825338149693956996836014402053523074600055871136043774210728172137110894889491431689169063215062582687164799961336,0.9045553080981052672483982430783225056890454647099005632277396631222453842979517927966910066326503905716825868713562392603356000275154207423460105397720769762516123996807057054041387583631829882942741908970584268036286301936573212335384050806788937820051557591189192209559940330953730347394703400710586480658865054966255792840038045185678858307027841091537852376763556056922796919468719068922250278632
