dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
16,15.55,30,2,0.001544692906008609926433449583872778183876490806017433761502538388429928692430937490661083073938741528594539442506957589412841392790395298426492639833986998486536547374894341331495111704808379307658445100952469798526675096334545863736034793468252806113439673621575733998773484970326276867919566102735569187499107628577088686466603477078756539123813218013802105716780447251850363013494181942038506971632,0.9989902957747233569203169799501013388170531657680935674024190248375275485143706187473784827534696458116051136721927404686927297640513735297314159013633152312611407008917619442890137333856980582897718485770242132455179182832224585442684276509795503393550505179039626018601981615267856465150788515980065589961726464120449379180813114766334469820033146983401196807800212028068640683148927185189309377211
