dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
16,15.55,30,2,0.001597322935021414064642979923642483684197973976184360359522252163443072412703742610623531682187624396085837525053830288135637227558280050135271444374708989390300498044012073267271770624865597920531395003881150962518417140668606032260090092040564788537689911110961693028472794968074016934319191846901561555996823703989839882508923625523450779181647910685444542763778364207281125725794696138948213319075,0.9978648692631243808742065095648343223014299682274906507336090338726554075271619078792288801028939431267599207016257261652329658331862757520674599009700966182769221763519428811031536382190042886722419149985692679567533128884164760846932527602901466854607190071405158967100595804986666642321516534746823864323465161312544939378045383995899944710733126743931251305071557417027065613121350761656188263467
