quantidade de observações,dimensão,expoente fuzzy,Hullermeier 0,Hullermeier 1,Hullermeier 2,Média do Indice de Hullermeier
30,8,1.1,0.4919562975412073327330552001427400707178968156122823999570367169592207796722169283920609516462688812734154925629454859639133728052388251313859136659990502064731124819619200216326714468858015353425065990071347037910906101196310916325301536037917363573140930459656170419810136055221106488989533320135616254706312935475403798580830851776621264567443067274013018873023335829692109751432845759270179630864,0.4916290832012534342901461362997824525800985038162417767506101734887390974867944966768547461547253856619200044024611003718427028075958101335082408641542308227964585343942285358625647289990763739872431833799984020774218382164053809199115937582062115074048142177934458664997148187071809016583034805193754630836135408689980151676646748698227207481391551240035025389628205582168128259185503925865186747939,0.4851375923976416109497587033643473566952794530233514616074154868740706928033790965688053444889980506986285395951103553747060427333290917562576090743781017131681908138684901035270468170519508967494608436927192545345863773110977967921257711243441869840517785521696648737197009667573310299466142088988646012886060666455437290838561078813315454727789773860117290018190300304945139129061959331638954088039,0.4895743243800341259909866799356232933310915908172918794383541257740101899874635072125736807633307725446546788535056472368207061153879090070505878681771275808125872767415462203407609976456096020264035420266174534676996085490447564481891728287807116162568952719762425940668097969955408601679570071439338966142836336873607080365346226429387975592208130791388444760280613905601792379893436338924773488947
30,8,8.325,0.9833557827499322691209752124770291573123335115738303851534834345126023554457545340035936351091897552295733246757122202636921153054386747884679421383658273641758507998043392484818035852094367971137718653791603213722868796576885663015778414117588033822266167861699112358625696682833337486684293204044571172385391693145569577904728994705988201734115630432612739589920107691652982762647083034732899939868,0.9957990343350636127149819448126167391783137743364445932506770315978558529611177769602847675407489450326649605217393752245014496443866858795221779513835242134709232867338950651759863161568709298163867313370182320706152030553149564846482864219841219625272867048712116480532069138919137201451571694220104973784077885848780464972700313932272474810984631750947080473060478806267919874537061478039786366904,0.9622179242523510015301739255191523387490339197172759324465073885677658185844412121897504676902889055082466983024408243151333789538500197139769418310671483734247363444149393432855117256531683188707605052925815558775435779171638525553970314880797204225081214936070859808747659127031388404751793201704225368282083703218552503133830626385189915746538147066811700323197455130863396733346349451236530821369,0.980457580445782294455377027602932745079893735209183636950222618226074675663771174384542956780075868590161661166630806601108981301225126793989020640272166650357170143651057885647767209006492015266973034002920036440148553543389125113874386440607548589087341661549402954930180831626128769762921936665630050481718442740430084867041997834115019743054613641679050679539268054292809979017683132133640570938
30,8,15.55,0.997822010266365018198968809466851261206129070087454867686538550082528731163300834803061122644136378722999170348906874210947633649548076578645672180532990049617243846543807828562896100215088188389696688507030718366569400254601449349406014667837755833516443183065139824962442504556419566679517015355903462060167546646236160924191407764850301404949413948830854074190184002001400752954794075095426739678,0.9975476756230930369585125451343760369212041767154404534911759763065678951005894926461766629321019900423852649510322397164718320922840881370079148730246822202796465798654655016072573145838499744418505350568904569243631648141777996315241580622102006574076434000350860450412843097708659481316624588296711504690918176165584583383936365348360481552659350434784568799320019898568886020421445513953220477426,0.9946119314908778095636153561904379622873909212931226342423145645227907384585843479372737107594059671059915187635469543254704639126646311098686790194885317803268870479324094023208618152472511857753003207501279797954321869009416935736667361039346753983062188772469904239407043753383735961726225531553690305869999861349130605163274547777329109222182154896669950130856076228318296305669791714465465150645,0.996660539126778621573698903597221753471574722698672651806676363637295788240824891795503832111881445290458651354495356084296643218165598608507422024348734683407925824780560910830338410015396449535615848104683051695454917323240314184865636277994210629743435153449072097981477063221886370327934009113647881038753116799235893259637499692473086827477854827325435322402597871563372995187972599312431767495
30,8,22.775,0.9899566063596760077372266954459903133526556943549931090089626848671659755137067895933749754129363321434584883769004256441617955762466432432957423253604898962324102542571401607120117551917955916345416549694363108876212789153747370959222013825213945828310214019852335152056786222547525192619926781412587643204661965882515783623490457349319621329515575487128695342040501769184860069887631694225161993524,0.998669935363609162898514631247435143933404602376506417896704503705958832626248320366771073098381881604546072413255265775858385381470627226065184071162341755805545697594823828176155635349678031921848027651888128145431923299933674461818936496817254526328630789197076210409416813921678643103084533384484204677688365597777237199943598037346523833724620852891240798733657100223123166703154971310125359113,0.9961817539396933034860585691740465906209775995614696977692120438902500897822556312628308278466776424421998654466586255343235162465193129591810063327234441473574713662527956229401795484000463340675271482872411429723466054334064218320531344586641839041694721783781913617868537540409349995178597342736247673279940209234474209784103682526238090267521482571100093265788312871972969080997452473891303753318,0.9949360985543261580405999652891573493023459654309897415582930774877916326407369137409922921193319520634014754122714389847812324014121944761806442430820919331318091060349198706094489796471733192079722769695218606684666025495716111299314241126676110044430414565201670291339830634057887206276456485997892454420495277031587455135676706749674316644761088862380398865055128547796353605972211293739239779324
30,8,30.0,0.9929037367334764924067339791960412876251277747801205216237740990595683544288428326920529050839321568050064968966352561005873184572436590328821354797377207707762530212648167990161507505155600204418666222196297329648214832872626339465380659194381950823389575118490577033514008274430502533423727444569288739744004798556679639107806838512251110118883524379976031521323746449417368221658873799478879802811,0.996385056268579997358966619419774715815625163201872499626244726456070600170524524742544258074411136552993600618766167670812614705137378433058472799852510810733920183535495704497049416031870862564440671682893411800655989001638715934082119684307373714237168717679600899381377099292733313644382315223895142404719606875842834489227270738737406875856302892878661100271742901112740243690033251242200876686,0.9958181029730619077158872270087477184869453048122129904009215295027664391602244736371008287333949762653854156603825940533557875439615074159419609213009243255686833300215596597172750109287687142647223660441830070295373062437092952275974223601532594963706370509516999175054217275903935093461204459621372465212254873787508811752839466539200006076461713578060178212728605982033301100557772337634743408906,0.9950356319917061324938626085415212406425660809314020038836467850061351312531972770238993306305794232077951710585946726082519069021141816272941897336303853023596188449406240544101583924920665324236765533155687172650049261775368817027392026546329427643155877601601195067460665514420590254442918352143204209667818580367538931917639670812941728317969422295607606912256593814192690586372326216511877326192
30,16,1.1,0.4835395139758601890704612969707691686213812970024968699077854155343409830964670475535119394482972607750837472986924671974312738945131765514956760055518291301232904709105130145421059605070868632737751532296750139288590660281119291269325853092292333670585413308620362739282334734781226509623063083123733382005723161307192900039418306244777259200393420238687319425275316620200490099529275640191153359247,0.4921898757086414151010450089517112041854268896565313622052607534021932244436457823984179060729999859589338181595747574959690174890181789842212384782981458255963452679653090291260604502561177603667405298930098566498831427597168646030986860927171834655142247794470071493428165841588112316207273047058466022501852724417337929227408718305080920424721681393338626460026440740126399999218181890388033414609,0.4867026554776528245352338360601415834532598270746360379790077289991944493041742255253849142631236746486049449889417959209180803806798076773078260820094100795572292822206478271672678079739232349032055973438168990569380260392238125968593004863725766324489023280959200683199084834182036798363343818978895774167433077454039771373293114576725408903726122352019841028381832241939025353627351867701059713844,0.4874773483873848095689133806608739854200226712445547566973512993119095522814290184924382532614736404608741701490696735381061239214037210710082468552864616784256216736988232902784780729123759528479070934888339232118934116090175354422968572961063311550072228128016544971969861803517125208064559983053698392891669654392856866880040046375527862842947074661348595637894529867421971817458269799426748829233
30,16,8.325,0.9985584138269139228120322619497617087543905744778122647390379064825281203020163764150646336180889108467863667415825890913722931760882648762146200128889544005816386629972899492315053873685349445502897798725935331206353872082547138234876097156329577935944038738577968063149411492496425089856116165896812170927298062364815611975218096647461464700093904789252408070230052074992459506041994043674399752501,0.997888699283579471640460135861865323135998266215741616283464462211141064106389061292558105233435399573516845398120134393187816458019504132929278385567316423156824548487077856205578139173775585989255640489985936689331582981259726257456378960260114389797652245325241345088751187785080917731334144533498894758478145284177322821570762659904388650218831427565263611297885442876606538183512000971725275955,0.9981123892230663694887253638272605692804815360498510719820427957776964723553942533258607337123938066503633633582091378848865737996093247549152872295685237519533296442878032607988518630930950414665552564646870530504845384277909191019681370671259196302766603388952000876634595408459279122210749839580853948919222606925480857519456994845736272668755426442050303172391530405893395944754963106577908849255,0.9981865007778532546470725872129625337236234589144683176681817214904552189212665636778278241879727056902221918326372871231488944779056979213530618760082648585639309519240570220786451298784685240020335589424221742868171695391017863943040419143396639378895721526927460796890506259602171129793402483604218355810434040710689899236794239364080541290345881835651782451866812303217306944210692386656520453769
30,16,15.55,0.9991122999317085467796125822415651314017246917497922823765698385071179089728111545053619575827297087160258475197736779750142735918131265642784399332597018352700745576406382082796434583394508355456532028751947164285015580800223906532479168540319846490993884764623409000635425629905669643776065699542472438576990460640122085625538393231211939515219393285063270183482327711293574990965396199623076223558,0.9978648692631243808742065095648343223014299682274906507336090338726554075271619078792288801028939431267599207016257261652329658331862757520674599009700966182769221763519428811031536382190042886722419149985692679567533128884164760846932527602901466854607190071405158967100595804986666642321516534746823864323465161312544939378045383995899944710733126743931251305071557417027065613121350761656188263467,0.9989902957747233569203169799501013388170531657680935674024190248375275485143706187473784827534696458116051136721927404686927297640513735297314159013633152312611407008917619442890137333856980582897718485770242132455179182832224585442684276509795503393550505179039626018601981615267856465150788515980065589961726464120449379180813114766334469820033146983401196807800212028068640683148927185189309377211,0.9986558216565187615247120239188335975067359419151255001708659657391002883381145603773231068130310992181302939645307148696466563963502586153591052451977045616027124782947810112239369433147177275025556554835960658769242630838871084274031990884338938913050526671689397995446001016720064250416123583423120630954060695357705468061465630664482118015328555670798572765451365718796427095745224715489524621412
30,16,22.775,0.9991856434892394123275196463310966299958737968334805513568108120055602474527127448021158513146372226457195516697594844459404029631406191924175080391522826741571502207839920539396241591770208649594640751660537610353915669004793233568189171473401928906097672156574280588758379192061470514506243498538592985077913509489727965477871872269487200447940531452381609869513897385962066110622666097986903717362,0.9968813150235860231418311461766667789163000015008926594427844040620545218858700960560810960826115678003136178164144259035628429271423336322062791413538235477833000600826914630815828122379156953325854944141043850627438204622866155173691504917940071949295648670317604900125130965066287121131223428557743422036938707418732307348825799064665563319059539682481875875208678676327453214270381021995857880654,0.9985152833966045819014469776569441896824406758976071071962614844102651622279988788537021113595913125683311698537419393418668158879862915139894783173284202578863905804214009867325467015265996506234826328798108833654598967878650583724688744814363616425520994174731104952459683870516271004603958255057142583339487224699435835922456007595668699464371514366108901173467655061749372362201872152868527825744,0.998194080636476672456932590054902532864871491410660105998618900159293310522193906570633019585613367671454779779971949897123353926089748112871088499278175493275613620429361501251251224313845403638510734153323009821198428050210332415552314040190187242697143833387433014711439800921467621341380839405115966348477981386929870291638455964327382107712386183365746230606341037467963056236497309095042980792
30,16,30.0,0.9990778320112532709086169513865155339704765836257474563413141841609587533043188044400013366444190574878601803567112354422136658978228404406119211329978941262495648448673050014366288170655625080817694082548260649999061374683191226541926797538251391093219787218581946478250721258758017545355549087232679429118921492429987285369915756449290013767188082130901837665344656023252464062326599571036607447119,0.9977127412182609939668339594958322909448312206450123015944333214526460817184091122388850445398164317135577793840804744127178714495666651049537376655642280847601464758462746156843327999033726211552895848618271775988003004290141218690002326578106764487551401152773019906858639981569613394528849217393957714308668560438611682380449877363990310420069035515511986518758764582762423707693223990541527349681,0.9986394055803420053767427103317114267582706769700591539048716247737781134829854204267257103758933095456457620671584888355014500671900216348537391604910690326574792250854106637390017378898471183927198175917696810419432698290251440891004248850498379095210467784340525719602895983176200335208119750614317817467870223197301000229998642775844223281579823703755581827455738950587122908274534272961601678241,0.998476659603285423417397873738019750557859493746939637280206376795794316168571112368537363853376266249021240602650066230144329138193175726806465986351063747889063515266330093619987784952927415876592936902807641213549902575452796204097779098895217822532721871856516403490408574116794375836417268508031832029848675868863332266012142552970818248961231378338980200385305318553400355943145261151324549168
100,4,1.1,0.4959044272846462143482259025054472838751119574233392155721543077407129031928407627693035797498332969567640336355485642171461748318140099294896926493096293049630896510600627675268212294277148040432200879358002028405159440456479960419841035259098503487807563158469434337649979877770194096801128846059138623117723829110680014430193219255880823730820535770269428366213850705354116476299804605546769860139,0.496452401798071785194833826026675236086146790074062264426300865110593008573926501553243249930245673690770618225967013333509495457788908281282891652539771885350438777185752136046556023819281955804444923735244762007800440774218153957336204059516128527728823450677488346923749986273544669083147142262804090643907702820466408638714176051367822982429794831352300389909298119852113321882582971124202582882,0.4996106203588371254693460146838657609703478420339151704958980876898614301098868779977117219892682232953753404339275476063390679047566115819219706952224482185136120394611801351625014871261269994812457281624089270056141745578459395179982140032469714413966767241723194204482694289871224069734354248655982182370466757031593349739432665439533770772871448814996536184951492764045969276503430053827668088306,0.4973224831471850416708019144053294269772021965104388834981177535137224472922180474400861838897823979809699974318143750523315793981198432642315183323572831362757134892356650129119595801243745864429702466111512972846435197925706965057728405295576501059687521635655837337123391343458954952455651505781053903975755871448979150185589215069697608109329977632929656150086108222640406323876354790205487925755
100,4,8.325,0.9240212370821803398081976538982847910724492865267585594424303484562327847711684106858226362109070813961764148309408820217001125365456771704934974328197190306109251502580759715595030025125667229200425193209272054947036514831641901862276783748099158707097534879025611322832586407758749050264627328770413753669623742406819822418478131681162590290181448657076447321875411762858340575850824071032259960615,0.920245509995888948666547667141045094689395066696221780781583143262119163709150603858765272364107560648621483143850267729320181643572014691641448473705861035325925619090638538509030173620430704632220876783593112768294082162258812989033565228355216832577566687798184997045964862248462925786690182012858242336424447310964720984691641819126981399172854360679230676586237620074594895681252378001897211597,0.9222526017464343305325280019437122011894215014815786294340331934681456606117242541826662259583717431446905725292174757195621653182400714081871513778674335066356917960713054860455234877882658078052325872325215092052619576073358061063572957841607088892333178498635289685349027806593349924827086481778778662364615311171486302934825384968525732985425660974432835221470593816306413212034246447002219186116,0.92217311627483453966909110766101402898375528490151965655268222839549920303068108957575137817779546172982949016800287515686081983278592109010736576146433785752418085514000666537135222130708774511916532777901394248941989708425293642720617979577528053084021267518809169928804209456122427443195385435592582797994945088959844450667399782803193790891118844127671964364027939266369009148991980993511504209
100,4,15.55,0.9799396711826764956995833369759839458194471678689253855446467811809268500060786581123433232773670879648243494965784474550877069414844073622651490756704589197895471462390503008275967454180883841278332724752629113592606022371836135212946581363216225393803434011056251814401804885664857369851246884437269411648044788116689505880923246679232462115792563673083594554426770038107263357203841768135870269041,0.9612601365161922012654262911820301431320099695415862614000923214741567182271185408248436711131173135403897577962015136665754202194727759842834303761620192501062614863540354893909850808010223143114817582763690298850642432282717824817892355866976245634358114450750217999517738602550690953015537418719156578235211906712934836643978198217909047676551472421467581556037100782855832546726639367907327942065,0.9588347333670906614912785916977018367295099196466319012445066937136847317574636981887876776726553915907419528292848208413864733456035193039722147452321422926985135190140418847835834751140816562599808169710763474487099469459671527450976444497386999025098374917417192664031085381466804201698874591879876295686796967061130626776930752027101970274270225176460758518424984517778807545916311095896562043304,0.9666781803553197861520960732852386418936556856857145160630819321229227666635536323753248906877132643653186867073549273210165335021869008835069313990215401541981073838690425583340551004443974515664319492409027628976782641371408495827271793909193156684419974459741220825983542956560784174855219631678767428523351220630251656433944065641414493355538087090337311542962951779580634483282264077313253418137
100,4,22.775,0.9866779501520689115650984737782082795498159456534963192265489532890985493832383537889312828234632352493472378143875028770832863193155639514576063734236300492892350445948898399976474822673821320708411761261036871139070575703790514730671122035076756082503844266916077659829439303617974716100803862630472253164138228588379292798676349809772478848774856277087277262965990715728414588466719764806359369841,0.977005982370725529717115115241135358197521557314787280782788894698639013048213125094921713689692264785825224589506038029986096209979914497541257572560879548038688043781903694555363074426764771874332710259021582354311679172619100812079506137873563813227249975384251018407065080484446799392692642631244712759925032080427140269673525240355929207726752162906005280103511540430032947810732332493651658646,0.9696914120953801337286561150196197899159174267667348324666415916022924051203607018073982495328032884662289861828601145233541430239491586790310385260062414935722328013706998264222803265078932723524077280910607625848799837587837607044646505472034666107765167445788187165806170185407386746894161522654028959717640059933889752331922715801835148164790610937996264876122560689448063544553166910709452181774,0.9777917815393915250036232346796544758877516432450061441586598131966766558506040602304170820153195961671338161955845518101411751844148790426766341573302503636333852965824977869917636277340133920991938714920620106843662401672606376632037562961949020107513837155515591669902086764623276485640630603865649446827009536442180149275778106005055639696944329614714531646707888936492269203709070000150776046025
100,4,30.0,0.9871730773278008207236335337138777346701835039528696387403524698904389033597691988781377856779487640912448803191221004685249235859091097633882755294840322518704473109325153452106810992346052634400204148992253237100390547307425788104668172946226161006785727594678986686709815365705780885719459733342710604666054962796385066245145149644488397081165637656524336360834422948212475461275341599511280941698,0.9829456323928191486079725435822139910083255074494002386475021538080494271100846301900068575093594550967004109768949933083241418226927265094317392189035074333533446717258348359124679131882644676857389729984097623410262048281942369700443922690749499257101631974703287039394148953536841461124891737825494155986088725298941995838559197563775037081776770302763270461240423207353287196497076752230815430542,0.9751912520256824084163018972009609028346726392781882499478983864002676731239215406394009045672676788922398466346072683626301345716187937833240805481533293083830761557313592403874258466415389832999629842195075982752730077000786254771579685288790128733540850651937723835618780892193277297916815221483805621207857114563089211064617851164240985456243194325082867142811056939742414626723169081935809948942,0.9817699872487674592493026581656842095043938835601527091119176700329186678645917899025151825848586326933950459768747873798263999934068766853813650988469563312022893794632364738368582863548029048085741240390475614421127557530051470858897260308588596332476070073773332520574248403811966548253722230884003460620000267552805424382774066124168139873061867428123491321628634365102725761498529144559302107061
100,8,1.1,0.5063194242875399344789487074876412396067046648325627611566563673718395224423709446388394135699333214060079500361205177204193523726678273827434711512715582025529628532167388803919590009611096982024983091028689524427085806205276020484539985321120346483325445429087269676371587670203398387851172667696132535704726038289910341509346011553067791236737877104504725565728829612013230779381482636691873001301,0.5015510538677549336621927270525009696632264131748810772313357709655754639351433387774414649466190129034787704786853938432660043245731134033143200465450224522674025502323721034987830794244669464298559838580661606410097273516113347517033748155657957805901289005541482579375161790460920608314901186008124026546818516590631764281385807502190411666475917372830713676707580392107948913857652491516083751036,0.5011176333701465897403353374619782944324966962142633696007060362701661874484726030285820244234042329611108991727150171384263717716837282240300760569260648236160651160831171253544671903008573384626267498704560122413912635040974872096310653040245738474342235736288975111363136522630338786633893288720365162854863673912196931943527302542752490578552955871118571533979708133530745074957135587556258589254,0.5029960371751471526271589240007068345674759247405690693295660582025270579419956288149543009799855224235325398958403095673705761563082230033626224182475484928121435065107427030817364235621446610316603476104637084417031904920788080032628128839008014254522990056972575789036628661098219260933322380808207241702136076264246345911419707199336897827255583449484670258805372712550641589398756905254738447197
100,8,8.325,0.9983148306236413086757289123810299783617358633233121812458873614783587927482222182479411626445013997794954255210660327890996906973381188575470362610729339763599040225842234220777814269971021423418976433011815758367245284140592090000768920514469515853890719332683238570805699550262069694944369672076522585317540583122960441792849485916689304033050660310132028849647590405206773382438192194436385645226,0.9982910355183167188023323385098469389871299468303607598393025624250462242350567044833340158342313700066031536755884438690731563395084577091422153254440169083880924370277867786226143308447905068289959122741845146316559756427643522692452936655184725214020709276444644594132883637712622321268802712847014892303994834363282474260683916621802038256841333562702440202234455985534534260974158963740965867349,0.9983243483741178285205839144761382030444819591076925409860251252254608969642389284488548710970481653820721574092490201471461801364174081259537274367984171845785133176286763604031122417065781056180201198858454803783222993372786734498143118318895021411179408992059012234893434721986796452159294680044751100244627529191406476550507226082578349181463247271107724871095127662660081329003380003834090571075,0.998310071505358618666215055122338373464449256420455160690405016376288637982505950393376683191926978389390245535301165601773009057754661564214326341105122689775503259080228853701169333182823584929637891820403856948900934464700744906378832516284975415969694586706229846661067263665382948945748902165609619262205431555921646420134687620702323049045174704798073130765905801780046299080524372067048069455
100,8,15.55,0.9983461321571716351212193414732814990162052019136862446738291415196165579194895157671482841775843666795124860060287231223138878745677347088169867155723226462621542664004715164395071855597027056316225427851398054846081230027840026811401706454326993480409828143301776590917408147305037565887683680344566409561661916933144755770666495476195505382214331348492181006388575238646945667033456405766955899702,0.998726582815101461243484664320505275178412746825043123454530026118006546148693592147631773423881194427322861561706482868252685285525489077450088775846468240679183404603304404488064000872891912005724349282199037187980008008015756581017546690388156965303820619507149975007425784225707006297899961414908565338735399674573865200540198676603763565194545013522437704206298887354282912810715654232158604276,0.9987224517166551002798000983825057361869557963834913709030565770262430818609459479689865893571998157696504487737923534420979804654484078118160437304589490736306396837750108528980785515924720481067162447574914864080635109149333908845857966407717659645467605650929972855364762941277624320763826465639306861120430508623863602607028690156316544756714282802444031642259549760946018756914177941088336363912,0.9985983888963093988815013680587641701271912483740735796771385815546220619763763519612555489862217922921619321138425198108881845418472105326943730739592466535239924515929289246085499126750222219146877122749434430268838806419110500489145046588642074259638546663101083065452142976946577316543503253377652974689815474100915670127699057466183228596958021428720196563570371291045264517351596963058959435458
100,8,22.775,0.9984504057619074167138642618033834673801458355390588240525497675905926158387474209734304847313920243639800758360364162049395997892779904091023229527474819612683458136045248140599972911079722434267838231524672173738318119341641483597044748607848225000548319194937777210605715737564314023800434940755609470768105626888100851350774194333686153608058121036773107352169537933619798102614915214649005988933,0.9990777729071510838099974463425353996217471109062032841466991680287103454434607122637154323787573217481832625198456973812700769258046410191577142158121866093799633853872746744337960670840467489445368873681784418962221596540079084877020239877284186275888676312441329220751902299944206420985214220372024464976495282405746752631154990658822252794026830370249422998633743178092911402426818935601556335813,0.9987376458332277359413728920260328118724993512286082549337585331222630194258578409717010654731294443456826666304968038769984295693597372719484004365956187548936361532897103577092267782106518935787817021616063589642893156210958315553882317622670972512333218176548357384942627566637108162961786379184175264430495393200577367292138816887817980749373961559076633280673515386868233967822455277439526622163,0.998755274834095412155078200057317226291464099224623454377669156247188660236021991402948994194426263485948668328792972487736035428147456233402812535051762441847315117427169948734340045467556961983367470894084006078114429069755962800931576870260112792959007122797582127210008186804854286924914518010393640005836543416480832375802266729344212905048630432203305454382559883286031449095472980923002964897
100,8,30.0,0.9985052396077004409675201496070927410604976079825219202769398465639021620984276812860380507915564790641031341979954271190292613151722110396988771181568663060752795251674104290503913249390374934905044357499163266248665967416387138795506363834980480341861776657549634465402694584162741738513959050668877110732201596456022072587046830281906025287332898931226254832164455468686581552791846515509552868511,0.9991194517048879373610943478104499066188243063828817687177051207835408319029137598622008703756651389461885015245674801796571775293607984523425151300495350635757749856190400390213657882759017071770317622389073571443191952768811719693185003145532123614189742741781052778203694329157635031849347656970020864526631150696722932573946339554510480631298868100750080074922525589173767048086374707377779339832,0.9985930969062797155249470980369833546397333328597581004742178750782765305328078754569323143405503841830511556328498985823474015721768197483444525488284684774601618279463473827194470386877821450994043527744553044560196394745746432240340292600028710250979183816454009711713311127003988910031591627742120493912085851508322828943837024825620658276916617034050528097527876942564609849943262714950242915524,0.9987392627396226979511871984848420007730184157417205964896209474752398415113831055350570785025906673977809304518042686270112801389032764134619482656782899490370721129109326169304013839675737819223135169210929960750684771643648430243010553193513771402343567738594898985106566680108121893464966111793672823056972866220355944701610064887345721398516128022008954334871619333474986150273827979279191707956
100,16,1.1,0.5072473113499656492148002514364425493718610142927100896992168672171899229114627505840827640033311036979406853001562764647410188989461008501012995490099667931179982419166309672599688251768541621905328284108112508215933378567646570942170023491672782722293271094277075096185722146464293273760664527446638048307524758527874171936876814314195381462077685806567325471262081147372338829075692326870171956274,0.5016524414041300285361771096054395351317745939998479205895158794184420990594991023501884515863509342825713080062625522504498556021981062055127866732678394873732651606878766086003675199326404061929616960303013444115808713394075820504679109129307471956311359339816718982548874497182815127780374608135018222587520311609630137451360082681533175874931147068949711676615394986048395959202395716816174700562,0.5015846031581629134257270154324602874392482030973535814141528983965818664717277718020616075740069022374733554333590183417563324299110405652221270048053136413144954784963879299546573377434218457622805851755153075117928749548028041344066869159210160447985069311506851171478289138454524644044921055106110495344633557360262997417081020319280353008500082612675304472448025399610164505730750574024566545527,0.5034947853040861970589014588247807906476279371299705305676285483440712961475632082454442743878963134059951162465926156856490689770184158736120710756943733072685862937002985019383312276176388047152583698722093009149890280503250144263638667260063471708863233248533548416737628594033877681861986730229255588746559542499255768935105972438336303448502971829397447206775167177676966431336279539236971067454
100,16,8.325,0.9996145186701613383670583958901478891298461129240049969475433956558050018330653345435216769801167689890272870445326849352199767720886442753511349474933310486182770943405216998546508461905535915489312770363880995787617856469411314497635168838334039782040559642174310875888148764137183406283053573035487602685302128827740993734807956694459599204084537539573937743085586452263402634154070394743378931436,0.9996142131315662258931649052491491256093343054578256843573166895495003707523277241554854855539364253827314895268812669442028836850097043254714941131399802728173764323998609023421049152650321779571969957529556900902658025096627654273596966831595373558718053126415652459624320280317761510297608573492363407968869375148092882079951337438176182605280600092939282223093401984176972804206600965144118478005,0.9998395561855294906930631184727760393722004327249362281936689796096736012080206912131501045326761634460540267031387042192518643688351346459922264047519076933823016403872245106981149596007444184479930223300659202611948452961875514999007463613662771402543953515726913439391876448260641905269479031746047449459196799755235977005549629256402355667536873571222133139318551342425157427552639019021897319278,0.9996894293290856849844288065373576847037936170355889698328430216049929912644712499707190890222431192726042677581842186995582416086444944156049518217950730049393183890425357042982902403521100626513737650398032366434074778175971494590079866427864061581100855428105625591634781830905195607283380392757966153371122767910356617606769641129679379158967337067911784368499179926288510955304436792969798242906
100,16,15.55,0.9998064439449071619123782631454116664012288614855176408111520298026652448688362999631620534865890171732545873338411102551576330647360301252872436780509753328312097252331819704147799893824794198732868771240809405716394852742398074252821640103046662487344021673555668588789054642055161527671692441316672517138231301660520850452034128631861125685004373335415989678018335514029288431099051084042403655116,0.9997326991527462083434067504402667987383712639567084587638168194725339753382752385027994660958267750879986965261412375331391767847098379104266452841132960536825935882392630700577842392824075888968886129263240512190463364524906852489949604997547789597285230325884499766641105675865107253512441182489216490277086631822499546158416442394118815998842285882247879040854916127098685624355763446767249115436,0.9997293847311037526058266784177077745664873466242968965077122238523141595098304597078488988038474782546952020185790561474349521504622937457529269946602477015848276609362195347602335281190898729729523570827112773186236046867903462502534426900325348093563566545887027703574460109044545760399742525264571341868980449470442251182186763717184968026511735070479181215441608876957311087051710238163486316263,0.9997561759429190409538705640011287465686958240221743320275603577091711265723139993912701394620877568386494952928538013119105873333027205938222719856081730293662103248028881917442659189279922939143759490443720897031031421378402796415101890666973266726064272848442398686334873475654938180527958716356820116428099460984487549264212444914388303236786131429381016644771620172695095047502174922991046362272
100,16,22.775,0.9996338565822968213003505335343029319194367452038980367734378395207878808939615625763841349907525081541855414908407692307323242022588642071218832248581778963100042336287142124179738643942190096257583376539302197485241580022462508793632756947515980189251703956675235229788051747451763991890378909914838367321513486836096785852950032644657997521730731843865645239945260037418320738131954720229647989266,0.9996894552032247078308850014602202759763434194526537652854098385966233056567122832837407765387083728860219149324889626403414219146749184400671822059029788323296824242097298864337259133681390332970768813981071287394405344149602925752405295907900057512218050028114801125052162336964982194320748989596244928079327716168226847590675400780100450585339737151444391284071907739623254356467602516677407225135,0.9996444085017812268768450377971856851721415859339504527235395337228808410153376629288158123622261046674424382246571684053008785477692719207108207218181444215119494821783577275388967536038044991805946789271396444822589057553921524094222224211046075375619398672523219738461010233541886501822303235147153761897989790834232313068953414666525818009424507477379654227080925384924070972844385656183679003848,0.9996559067624342520026935242639029643559739168635007515941290706134306758553371695963135746305623285692166315493289667587915415549010181892999620508597670500505453800056006087968655104553875140344766326597256643234078660575328986213420092355487371025696384219104418697767074772652877562677810378219412352432943664612851982170859616030428088705498325490896563583699364387321882022481314297696911406083
100,16,30.0,0.9997142858921062914346545756667652422156742733511561837532320490361497859278555815704455989272872634031875678174711188560499630756046808341685602709540317469682475089235330750833254203149789641562081645846447000145908317989290849130104019420623758398736087862982402952556037849978862180763600782211537169814901291360389501974372065038193084869769385741954777055489618906954983373856691444901479396499,0.9997358440841895216432082872087049058271626123689808401087745721468193588662135492792740586272377748184808113787144899539843250924724424909982091434181033470073542004090717091006589251407648880840990543080171545602066110216636125914699608201054713255829248080222100677924956478803243767717726386062091085079871645916415023387860026487652266791465205958796424394446499031584629446418176343458282528844,0.9996869128196834261407285872754748444093936228243732329740719528578747923451482172413499997797900446122408167445019557292252911640993157926721415559861091478224858180969050482057215593611302613332625737882431518397670614422130157926348180364634805219661309357300037335999278146935612632877657810374472146085660795810199852416241601401571674314315437489403083503172165681401811870415300747471972520381,0.9997123475986597464061971500503149974840768361815034189453595246802813123797391160303565524447716942779697319802291881797531931107254797059463036567860814139326958424765032774632353016056247045245232642269683354715215014209352377657050602662104425624742215100168180322160090825239239527119661659549366800326811244362334792592824564309139008658516676396718094984369427873313808230230056178610578148575
