dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
4,6.512,100,2,0.843132288870298398846590724729114643612204471051185855203851916379917522816072939729393670782996053004625214628887525322857763543385299532689942623152224336376111418721742508540815739752774369163898395357632067843391865712440994854307339447251179587946195798872804427470807135257983177939902452246124372010401413584102001506086678771056730212447362944222528301795887732581726365034935120489217622383,0.8980052479040654402049955550398065229027687341818236205567874221226411817601746465930093747110137347067017792603396382438499306209758370050772549361851195927028486248784743088211970511035973396781312840702989727863046805169605125589855760511641198302011335233298730139745691807241886215215203815514753045231963360831242220829017379787168860497211686157040224121710990521243932143362077147606582201801
