dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
4,6.512,100,2,0.8179844614959603394367161935582071633876383898843792571538851372113406755089203172256502768993844945178925809213676250349308658853755161485951767171402394937889407022967349382915348919153300633991070308221004133400217086906711060451491572329000146506729968782563969631664300575914805500243101718774917750393280519287057644832492948355945108837683126222579841486935743835515636038531677289925087434491,0.8959036953509464180954696087029693421229269751853187958123572990510090663979712307446238044243381107251490430762723458556239570430618556312171165965602162177205829647162315896913693051092985894792168148999764237813060230113060376943438681012195631283659732725585591926455521477694683026329151649722309580101602575264422627562935820629335438222835975160594249178714740489451219165242146419687580888002
