dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
4,22.775,30,2,0.000004844845667749386799299033100109658070907569409107001646356745223066093660979225074754405536312454655947280576182329015881797281239677251008884258841676742456976661988968617566139132690666722887862746053433872134429753222042939477745901383439078132969833450182316200230703028678812758402364222853493195647941147676842174063380065205825920282700292801340771457298286697574608889723755068972336499396502,0.9550272940421006390811876516861070333936296516818922717739782959565083667137766155018465826919963175306599075880342637078353215883994543951124141463426656315385775792906696684110125464509247614385729750973579639628351465357373859754893861513832196455249360052516538445419802264103793502039550453755768401262058091810893772098021811059965901682653047292335124829682201897862248328189364371788739212351
