dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
4,4.706,100,2,2.916771692229764180945014686742193300564922186808590707617862019674581125508451341468996625195316763501669382489874528998232209182116282757546826486333249655362537334995314440579681746283299941621662350325877944332223457130581082083788733367151030440241410275673355636755732954539877082196890781325678966661875085486124791585524426930555011764453646194050332593097699072102944011138363225661204007151,0.8431911326306683819092025737095462938125836786814467637726538994877782854457922592598059771721847112225231550660444478574284491026181826860726213512722222936245078282868902922805411712171287603953618529737795985536538993763112694295544267525465269592265508807891624574644545242021915429177729510103888602822933276089401376971109131950688141347648374892025966661353018473156121734597074224213333293091
