dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
16,22.775,100,2,0.00003573876461113140033177231525733699517000334237477312451825658384154327524476664556956352768534464376694940361829266724380883921350766441123730477281379824485676001089635709433132490604586211922393479764340376617947882172467125949422736735071867120645240263233015431961728420487734008501085127243803759347796057907065940553231877559347169719097003791851850817139571331346672842808004136025624062677954,0.9996338565822968213003505335343029319194367452038980367734378395207878808939615625763841349907525081541855414908407692307323242022588642071218832248581778963100042336287142124179738643942190096257583376539302197485241580022462508793632756947515980189251703956675235229788051747451763991890378909914838367321513486836096785852950032644657997521730731843865645239945260037418320738131954720229647989266
