dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
8,2.9,10,2,1.864890566961757703672931410982624954039753570059247030594327297637235387646086431664411519381332109550819349560682555367458230015346240585084673610136571274343726776898225166746502952048195819147559514871460751577297589930445979967328138007034857881590073450277891024011422461970985930370065604023912609273532189424899969970289013639040661754177265545485788004547259932769700323579520595771377263896,0.7377756092083629622319234267676196119889842142128170862675810787925168932282296472794384134657645150642630873306583646636930216407311037175792146504565376601260064290672866268633403024846866381047773117716674011471964761992297641319699816433203657793387614421135608628370902147627460288870942163938776376593937673692773750597618447249073753848354389584535374082639215064506941834321988517447497756354
