dimensão,mu,quantidade de observações,quantidade de agrupamentos,custo,u
2,1.1,10,2,0.7942097446648825227723585874926224331576677275675173941858553615077869694208142602877389440498074108708684242583968506097450333417494057456342930923987902960507767530493572083491404176850371592167621155664688376744030201070278166019638574961473242477810598685427341428625616989898145304115978380429441073455706241992414163846818470831998341296666222637573784211358827958945504315491681439161942038331,"[[mpf('0.9999999999379163279995952909968310251851643546200037915086806310347846921434630589002807327732671640481628212193598627105832601095414374094125455929782226104512275302300315426374878665161366843157839897034161335618780950030276952283059250489917742737173536542357470961192576097449511345895386530068674872256134316269419371445429727973154430813437717014326960605283659688721777348071936599200376987805182')
  mpf('0.9999999999999999999979212042609244839832855704898333034581530246787974062185251093414504581718702040850811273701742260043929232386377413450156432447475928674482484175044191863208136988241001087116101450881708573703157199245062749715375471796927788535483750604194156439259506854564610359905320478951366087838469612865216126716652849523596975220317742751228320074010465608586504723924959245550970221930249')
  mpf('0.00000000000000000000194108919129941988325495919110010152987326341511355269816777385424741006346752999700233812167618897875613130843663660807996839221109245410400391286824560471168593428960605345025217078729544916889238268451704394747821395446023846266197649351188064171949809633295430269604717778208447875186902557527871019338855285757684186439757407797731508671167796611062181960949674452120889893019609921511898576469484')
  mpf('0.9999999999999999999999999999999999999999999999999999999999997503086560507048190451546109666681969197569106233113701617026785257099719723935517991172142178539970248677361258282500055503523025034923701863301421134628487131236000487290499828866083544442629013048095131602655767339790455730020153662407336520641598635979041914817209515490311534681165864421748826478981986044138948914169117116118223728869662')
  mpf('0.9999999999978028528808843959324928624166473672513002114998966647769085798519126566556258361097107340238965325144508887275303008234335387265339946679475109084963403502076325938459463268049184206668927739327145901353462610706480669071543759123149710225498493261140751318844138213513501659407948618293014653513712927491302098147777815336479345512101017981678791892456663104791279527855999706061204940347758')
  mpf('0.0000000000000000000000000000000000000002759518121503600828276414887234440007276193974084855487059932454127168279591741822468233214942998310306552550894816947942581635915637803479114543470120536952438790686957588267273689544742241267000455078248805071610133136514767957857055162573573352377674106488962711147609269247625150437944140070597557948705253099126857677473566499670313446665741588752431978615184005272544069742391146727059084914377296')
  mpf('0.9999999999999999999999999999999999999999999999999999999975953639524428178332862797923298330494059473247480926902329873101755190541279616389817831280040890481521045437356473388338238748623109898431524623318891373842435971830605595138313639110189623298543440442231342522686618665865840658030624352553170210774982662269668973878624526020856993947348571085428125782756990219796515140815142740573651082299834')
  mpf('0.0000000001208259639405937054495975359767401807245279291044344061972403090883468663681351346098223989973936539886145304138715538431592491204323556852198341095218526921235747561267685410764652669637320753538738154018953873880968081078962714355891014161770144225077311442006557733456025130462279704115347441506969766250572247184167241727566451433375160390991642660726308699374131705724881462695693525971780315920209')
  mpf('0.9999999926497618328910520799587686886472930381019807287837112618806886627469827024825827795354773682379771426592731607517118198413261934644305836692773762414040948007059682147867810927434320497085477688144878164889736711848876582815245807820041731501403305460067751463494373921325681778590170560090592089622277983199753711013296874933177358568296827253696066404594380399004861908205452017691040609933183')
  mpf('0.0000001713153471131146778547223406907085819195792140903959313978405539231048570958355942954320230930095223208863372851505216872082059734164628340597435170830250748551724270996631401276369771439648143891318071633435538484237886914147378076828414711105581468163867418242245778026722874607221848876561614157625011166449720152751142964951425047671489231512309827326890294703622388930435422984252959208545736736222')]
 [mpf('0.00000000006208367200040470900316897481483564537999620849131936896521530785653694109971926722673283595183717878064013728941673989045856259058745440702177738954877246976996845736251213348386331568421601029658386643812190499697230477169407495100822572628264634576425290388074239025504886541046134699313251277438656837305806285545702720268455691865622829856730393947163403112782226519280634007996230121948020857529923')
  mpf('0.000000000000000000002078795739075516016714429510166696541846975321202593781474890658549541828129795914918872629825773995607076761362258654984356755252407132551751582495580813679186301175899891288389854911829142629684280075493725028462452820307221146451624939580584356074049314543538964009467952104863391216153038713478387328334715047640302477968225724877167992598953439141349527607504075444902977806976409460554350223574598')
  mpf('0.9999999999999999999980589108087005801167450408088998984701267365848864473018322261457525899365324700029976618783238110212438686915633633919200316077889075458959960871317543952883140657103939465497478292127045508311076173154829560525217860455397615373380235064881193582805019036670456973039528222179155212481309744247212898066114471424231581356024259220226849132883220338893781803905032554787911010697989')
  mpf('0.0000000000000000000000000000000000000000000000000000000000002496913439492951809548453890333318030802430893766886298382973214742900280276064482008827857821460029751322638741717499944496476974965076298136698578865371512868763999512709500171133916455557370986951904868397344232660209544269979846337592663479358401364020958085182790484509688465318834135578251173521018013955861051085830882883881776271130388156482649015121071221843007818775387156718188483880392875398')
  mpf('0.00000000000219714711911560406750713758335263274869978850010333522309142014808734334437416389028926597610346748554911127246969917656646127346600533205248909150365964979236740615405367319508157933310722606728540986465373892935193309284562408768502897745015067388592486811558617864864983405920513817069853464862870725086979018522221846635206544878989820183212081075433368952087204721440002939387950596522165093582366')
  mpf('0.9999999999999999999999999999999999999997240481878496399171723585112765559992723806025915144512940067545872831720408258177531766785057001689693447449105183052057418364084362196520885456529879463047561209313042411732726310455257758732999544921751194928389866863485232042142944837426426647622325893511037288852390730752374849562055859929402442051294746900873142322526433500329686553334258411247568021384728')
  mpf('0.000000000000000000000000000000000000000000000000000000002404636047557182166713720207670166950594052675251907309767012689824480945872038361018216871995910951847895456264352661166176125137689010156847537668110862615756402816939440486168636088981037670145655955776865747731338133413415934196937564744682978922501733773033102612137547397914300605265142891457187421724300978020348485918485725942634891770016974231713956463536013319654986556545883016842228229049832')
  mpf('0.9999999998791740360594062945504024640232598192754720708955655938027596909116531336318648653901776010026063460113854695861284461568407508795676443147801658904781473078764252438732314589235347330362679246461261845981046126119031918921037285644108985838229855774922688557993442266543974869537720295884652558493030233749427752815832758272433548566624839609008357339273691300625868294275118537304306474028209')
  mpf('0.000000007350238167108947920041231311352706961898019271216288738119311337253017297517417220464522631762022857340726839248288180158673806535569416330722623758595905199294031785213218907256567950291452231185512183511026328815112341718475419217995826849859669453993224853650562607867431822140982943990940791037772201680024628898670312506682264143170317274630393359540561960099513809179454798230895939006666460333322')
  mpf('0.9999998286846528868853221452776593092914180804207859096040686021594460768951429041644057045679769069904776791136627148494783127917940265835371659402564829169749251448275729003368598723630228560351856108681928366564461515762113085852621923171585288894418531836132581757754221973277125392778151123438385842374988833550279847248857035048574952328510768487690172673109705296377611069564577015747040791454304')]]"
2,8.325,10,2,0.01292196212976113530926639844764277141727183112931404512127952737748143086629523363725140397691982793521793810044066240259290164303123027118875429603615863283456451600980248624193651516929907009454973257126492016216082726922414410628640931329041952131304837607371056316522543418570811205892312896772719864639261165749092728580707510070032929573831505265046839273725001884028105696303654721866315393948,"[[mpf('0.5872646825935502884668932822252710568304262054256511067965181321820441555834932698191086690763924763759507587804847510346364863192624316220569233607779251596159546498018772161525628483186173859634609385988845359215079005478455051223792144432390020178654482158635564043449242754242051802657400943625950197039852661823033403349380270796316849002695951328828718125216499706883735040244012507864527140450821')
  mpf('0.6652702722254456674504547347330919641896469121050327797537996379717980394753176799382458956285148058730003638686596412580878362543572673432421308885257322850941666568361119498359042280858735249388714859283644462548090870901589515188797841741978526276131145799233102642785560393250423265640385109100646173167251838575620352087924605649984738741599698954259517526426817589104147913013751342395371782448628')
  mpf('0.3116130951894782823761502410853927304748055773300386861430143188317142708024953574568439696327907336482558051832680115164424732467532034835911771869643067553880267890811560428230163696683453601780881579328437716857307577641612804684881898154076035180370758266900270777362926231337676771144122993898358508601734753121666369811352000063266158767918842729755514073913391861574506687632641771309462823548439')
  mpf('0.9458573458571221002571772860612888457530721521536296433477265516703944692231541045219311187988032047245733906911834598495070490109033677608982840235337714626485293338604276235932106694106851744593756926118349911299559055785775448728006382698200361232341363914139113792954434807614338730888038037244908004029567852083117158435106520358121200312038819451368717441304798245895091711726786100667089213238319')
  mpf('0.5946902744914409045996218493544855134806820640477851088383795681173209847534612143975906043129484462445725120193834481081053198707837597361968251156658687908152332098783095394726722565069585894182681408321083794039352487502968848489232415234686861906727725945698784140350172000837203704358985801656614095228312816671842569120806650550506469783893969892714862691371504064184453580161227970888932778435126')
  mpf('0.1012111034634584384023073775993182554496026732855160002402512075446232765051585396049279262355272149334512519531857203065688160903674131297980689275979516612533993888755293233874565176218234128797640779201852323571884427434720595106730028437443804833729853612047132172639392981895166566291006133217771504023631450613052448531628874268625418459028589852461646454898350285816533201177118048908592674164593')
  mpf('0.931456473953927281910153339579614477739098019678627547337961480142645012269507729600040837835091874384202181677377501838696885241621962533303554009587869938487042325553421311455802682162833489589263406689432873388015331924971236522754578111897932406317829400562850582617255705540898151249363035850481640242027923178418560529212711618669067176202921290729184157637183248436186297921244943084986142685905')
  mpf('0.4494296398916652086502160450946258407877648260318219149346075238990393065153207137830474141997671059116907143078877473113619266678883259671948112230289993125321698667555838164718515527513871227495265412815710284487924986251652353301666850605196641794034046914714286772675564047474247303608324953099954153119225709333659884022366350324866796844145469016412832976161674571054086371995200515212873244497872')
  mpf('0.5793799062523405434361101215950822988209813038765292939601362081907000229880322230408866196460445144867251880788376973518634671454331495184256646588082786363252172398606037733119896306690056427590936873710174034837927396493267637099222901578177320048037702713815289593542336437152868377295873788928502017870793506764869861592840455865162893280408119561359556988035959245251890669562691128974744156124926')
  mpf('0.4572959562002509488748283281859092740443203353595185391025057734694860075853089698242082782099208075118925850308479981437594468066092283410701205893746447515488758776949289056509374099237054819922162043143762161273517126475171693270720893788152556485660956838666840035378269612114556189806581598307889932339964493049739858478791386819481366058659361929896422982252397638173045025439684628613532890543744')]
 [mpf('0.4127353174064497115331067177747289431695737945743488932034818678179558444165067301808913309236075236240492412195152489653635136807375683779430766392220748403840453501981227838474371516813826140365390614011154640784920994521544948776207855567609979821345517841364435956550757245757948197342599056374049802960147338176966596650619729203683150997304048671171281874783500293116264959755987492135472859549179')
  mpf('0.3347297277745543325495452652669080358103530878949672202462003620282019605246823200617541043714851941269996361313403587419121637456427326567578691114742677149058333431638880501640957719141264750611285140716355537451909129098410484811202158258021473723868854200766897357214439606749576734359614890899353826832748161424379647912075394350015261258400301045740482473573182410895852086986248657604628217551425')
  mpf('0.6883869048105217176238497589146072695251944226699613138569856811682857291975046425431560303672092663517441948167319884835575267532467965164088228130356932446119732109188439571769836303316546398219118420671562283142692422358387195315118101845923964819629241733099729222637073768662323228855877006101641491398265246878333630188647999936733841232081157270244485926086608138425493312367358228690537176451561')
  mpf('0.05414265414287789974282271393871115424692784784637035665227344832960553077684589547806888120119679527542660930881654015049295098909663223910171597646622853735147066613957237640678933058931482554062430738816500887004409442142245512719936173017996387676586360858608862070455651923856612691119619627550919959704321479168828415648934796418787996879611805486312825586952017541049082882732138993329107867617348')
  mpf('0.4053097255085590954003781506455144865193179359522148911616204318826790152465387856024093956870515537554274879806165518918946801292162402638031748843341312091847667901216904605273277434930414105817318591678916205960647512497031151510767584765313138093272274054301215859649827999162796295641014198343385904771687183328157430879193349449493530216106030107285137308628495935815546419838772029111067221564821')
  mpf('0.89878889653654156159769262240068174455039732671448399975974879245537672349484146039507207376447278506654874804681427969343118390963258687020193107240204833874660061112447067661254348237817658712023592207981476764281155725652794048932699715625561951662701463879528678273606070181048334337089938667822284959763685493869475514683711257313745815409714101475383535451016497141834667988228819510914073258353')
  mpf('0.06854352604607271808984666042038552226090198032137245266203851985735498773049227039995916216490812561579781832262249816130311475837803746669644599041213006151295767444657868854419731783716651041073659331056712661198466807502876347724542188810206759368217059943714941738274429445910184875063696414951835975797207682158143947078728838133093282379707870927081584236281675156381370207875505691501385731410035')
  mpf('0.5505703601083347913497839549053741592122351739681780850653924761009606934846792862169525858002328940883092856921122526886380733321116740328051887769710006874678301332444161835281484472486128772504734587184289715512075013748347646698333149394803358205965953085285713227324435952525752696391675046900045846880774290666340115977633649675133203155854530983587167023838325428945913628004799484787126755502074')
  mpf('0.4206200937476594565638898784049177011790186961234707060398637918092999770119677769591133803539554855132748119211623026481365328545668504815743353411917213636747827601393962266880103693309943572409063126289825965162072603506732362900777098421822679951962297286184710406457663562847131622704126211071497982129206493235130138407159544134837106719591880438640443011964040754748109330437308871025255843875128')
  mpf('0.5427040437997490511251716718140907259556796646404814608974942265305139924146910301757917217900791924881074149691520018562405531933907716589298794106253552484511241223050710943490625900762945180077837956856237838726482873524828306729279106211847443514339043161333159964621730387885443810193418401692110067660035506950260141521208613180518633941340638070103577017747602361826954974560315371386467109456202')]]"
2,15.55,10,2,0.00008645344611927333303168415406714573630982818279672265028576188253295210584424076969476481528977124767590671657887984964083389690764095702738924201732472509911845698726269556128564602839740970301579646810826451425741868779753356095065899724679397073951253687021053436037271381160325050293478171695292390593697120177112588638148855675375312919314513569713610427511990133011404583400555592138964771105057,"[[mpf('0.4932975873077647575375247784484530880819724508349444218378369575862571960724903087009843575446426895612139625596141729296236508531028114885660204546893590819325340312381960458056156791510259957683054934883897139750354037182556038968330814115897055168912067843473441130092450678531248486636874272997265574142434371092611942873753431103531568655807969193843004251162386884644657949538781822253510558975592')
  mpf('0.571887360785496225021330559555485453338386858146419743838975434066297508087958144573009885460168568332881402799769318836765418730679597778942987301386265204018024804371595741307699177888029921736052648809027208633934284265651910232494886583350466390855649837608235078414586861577945815891937358644958188625714820047880716404051874467057000692524437102469142458428965687167138250391369605014051255161463')
  mpf('0.4678812513849818277112187493717059528477143051122215097724794112863514269277936950413160709734025846978620641287083957457507375077882998002316297154687078484290597976588727042156404913241003173734903409721046981904001642207590693133980673215497095449766313565761495551221302848702174974700041073805524597027701794325575597268002148276668618318559858863440211045897359963830783209988020443738203018225589')
  mpf('0.7940964016293461435752950560710109564793162992596700767409132610997392565966005586752004889665153205742142001032274528664617997720099386312094517898973346208152745642820945855690391767663821637838844408537425507957706586792163156466811347761292529817162935050206780542632799911591426067957590866692538220840375438509020388665041284248939023189066249239039793547645233603475817393387230669533616817911827')
  mpf('0.5074243476253092755815452871906606594901904649322050922193730290244081061982143112874062619147723291025155794831877505863945637742107613084692750454857654207132283455060250065290728759978751318547794817943197203079164315404801215710201067323948283978949529430035611332541682417971442925572004434718216883405625155932083616080764510273438511507769460267447188844930857988713494127394708669582615439656314')
  mpf('0.4557676667505682511293617790458969060681836285427604905587016500253340151230218628825169275208487364717135371984434366770614594137234849809774832131933175621081785160963814397640614731211796454187249985419584523971080058270804450601446311431973550618663074244982731690504690322136527824998761293341542216479906294300044669686089982730311405369151525481420688689441100737523036733613042617756709401755993')
  mpf('0.8344866034885562073956826453175650341385105127773723634478305891440111270744972405287978912784356714727323993223312520086290778406961778208212601730554361324378233189601896038875067233116672399254559424280849781367429000911466395520568905060690913635821218346032355494233147019989312654600960279951324510466899802693255899749532252263294750663983510950946236184086559185585347916136679636159978430965791')
  mpf('0.5022385890448511989130745147593228607359008435319944239053573726108091443679424532833205214257565223809642215710846661981642243863780672326748299842924879592003449294114409105123172082584001031102646207619944994146188240114548921297009057483769635603656164345795336798621325930711836623322279514406266034463081165230491597120204638877971844277312204607898235904198850560971723792835055600436191844326445')
  mpf('0.5407733122999669002474314350312260325286920942718790510979856285857823611447145244861262216588548265789225708366047634059538644185279889989797081671645660776073168109949643051781833994960653914153249996978511019311653867851473978548789013559350818654362735884452611914583811955760812529153662037522340021094615099676172269009204634519111733835628602331707447803705557220256734733690504677704082977785365')
  mpf('0.1379479945237566068737594865978555141055461823615778717865692539489054266877737740096171473633628968451734230186704281023360870770388372868157290326278271004058324257844980573760239382720308581462380079838346978548351443384183859411455513344500027170225609006026697204389401337175111758802208500916420045706799748572185998646012339839845168186948388207800663614722329722962446243679658001390161964970602')]
 [mpf('0.5067024126922352424624752215515469119180275491650555781621630424137428039275096912990156424553573104387860374403858270703763491468971885114339795453106409180674659687618039541943843208489740042316945065116102860249645962817443961031669185884102944831087932156526558869907549321468751513363125727002734425857565628907388057126246568896468431344192030806156995748837613115355342050461218177746489441024355')
  mpf('0.428112639214503774978669440444514546661613141853580256161024565933702491912041855426990114539831431667118597200230681163234581269320402221057012698613734795981975195628404258692300822111970078263947351190972791366065715734348089767505113416649533609144350162391764921585413138422054184108062641355041811374285179952119283595948125532942999307475562897530857541571034312832861749608630394985948744838537')
  mpf('0.5321187486150181722887812506282940471522856948877784902275205887136485730722063049586839290265974153021379358712916042542492624922117001997683702845312921515709402023411272957843595086758996826265096590278953018095998357792409306866019326784502904550233686434238504448778697151297825025299958926194475402972298205674424402731997851723331381681440141136559788954102640036169216790011979556261796981774357')
  mpf('0.2059035983706538564247049439289890435206837007403299232590867389002607434033994413247995110334846794257857998967725471335382002279900613687905482101026653791847254357179054144309608232336178362161155591462574492042293413207836843533188652238707470182837064949793219457367200088408573932042409133307461779159624561490979611334958715751060976810933750760960206452354766396524182606612769330466383182088093')
  mpf('0.4925756523746907244184547128093393405098095350677949077806269709755918938017856887125937380852276708974844205168122494136054362257892386915307249545142345792867716544939749934709271240021248681452205182056802796920835684595198784289798932676051716021050470569964388667458317582028557074427995565281783116594374844067916383919235489726561488492230539732552811155069142011286505872605291330417384560343686')
  mpf('0.5442323332494317488706382209541030939318163714572395094412983499746659848769781371174830724791512635282864628015565633229385405862765150190225167868066824378918214839036185602359385268788203545812750014580415476028919941729195549398553688568026449381336925755017268309495309677863472175001238706658457783520093705699955330313910017269688594630848474518579311310558899262476963266386957382243290598244061')
  mpf('0.1655133965114437926043173546824349658614894872226276365521694108559888729255027594712021087215643285272676006776687479913709221593038221791787398269445638675621766810398103961124932766883327600745440575719150218632570999088533604479431094939309086364178781653967644505766852980010687345399039720048675489533100197306744100250467747736705249336016489049053763815913440814414652083863320363840021569034262')
  mpf('0.4977614109551488010869254852406771392640991564680055760946426273891908556320575467166794785742434776190357784289153338018357756136219327673251700157075120407996550705885590894876827917415998968897353792380055005853811759885451078702990942516230364396343835654204663201378674069288163376677720485593733965536918834769508402879795361122028155722687795392101764095801149439028276207164944399563808155673448')
  mpf('0.4592266877000330997525685649687739674713079057281209489020143714142176388552854755138737783411451734210774291633952365940461355814720110010202918328354339223926831890050356948218166005039346085846750003021488980688346132148526021451210986440649181345637264115547388085416188044239187470846337962477659978905384900323827730990795365480888266164371397668292552196294442779743265266309495322295917022214528')
  mpf('0.8620520054762433931262405134021444858944538176384221282134307460510945733122262259903828526366371031548265769813295718976639129229611627131842709673721728995941675742155019426239760617279691418537619920161653021451648556615816140588544486655499972829774390993973302795610598662824888241197791499083579954293200251427814001353987660160154831813051611792199336385277670277037553756320341998609838035029371')]]"
2,22.775,10,2,0.0000005830967167849011653261404948690321997052497580911214160173486521540362455800833382004639836801244061832951234507315257829316427084682127171185010294933089904644772304781916816996760785452814724677229254309889515701287576198449946780643507883329758495184793916338284664849361754152797081016345094494958925623940637035297437848214501770056247483711521917330053781647855196652951042162475421547077347925,"[[mpf('0.4954517096834611275402427785499214862359585345734343072889295870618450162135556042047996203136157803533386430216463668509472555255745286439739013268261246216246975503500476673145987051224366862847512369054957498407683163224450707746750402941744692871294960160739214741547187860225560917990060179991940818505707609670933845176634677929934818605164774746186495473783774179359140989349419406657099543523894')
  mpf('0.5481155748848704919193105979028766589841124055744013722910872854068747932076352221456629212883736176438338367163670799466878080547942132770929206672138397534208968304798037368269506464570733777290715910142431462572045025732779286883411902226483646511373466566060651212278096309927815806346824379643712426930233137163038937936737919648834247188691138603724719863286211020526301909546924096609018748214371')
  mpf('0.4786212066197227001325557212350324102370524891672437894357697384277874380240606957655665703443417879679415124928437567139776121996248907717696928694964505412245202284813254192172561907949642266032410681426177492128707408813948652765298526971875465240023901880338731328016605978054368383160543435114701884960129961261237963750510213078431424155261025695279644268377826845342064848753957114499359520146128')
  mpf('0.7022682447909366152084137069370841241999765033220809134977331697989295099851477912995472686307880854268709185558440602344126654503982176303918647054262935324869460522536783001279580323757231685883167046273071637103926163491528644641442986980674762650278211975929408454289956794531269941589963329414554790109000476288688874840505218776584704216207523016259212745242137422052942124050749132585056669717947')
  mpf('0.50485779613654373708133043424147956948599065200827458317253286169042481361691148868959571014324512423930023371319335782186037595215037960192279590459527528453329627201899010528879089338979718701341101545032209488941529303069119592088065288291443417368998654065589282817728776084083162282868500846632114663795234497354006383876501020171034089785586637899983469200099281119535031180341295944780983291861')
  mpf('0.4705471734596656201271361192052311250585078129383205320267783128939690809911868107279952716083765144916857994446089906928860378326404663084787820198313925502163685184685828022204295184368572171178870279891061357665475608481745686704072796307528922535154636021019298210969381749252876264941308605503195447039346288195789866862239989497360540584396092967377400521618507084073089333290451106729882281679283')
  mpf('0.7995079893783550876173905081304857641616332025339991833713509752483406330823258864336325161044034464342001287234597480012508872124170754499092930816849987811443524995746761803971076334006326248941693833335153456105593481025379060011279406179538624053486283876369054360159490647575199144423255985447243698788762896300341047629924070526589606946941751606477267547525110519536700609789881457904133683099201')
  mpf('0.5016301103224210846799736710839820218232763241715475267033423757949036431637413375750928274148840705973532937659536754789906995267273463299657941429282937876613525265024230055110899020243279264854367957087911511235528227541555957803049602314451784139890199321043676233774219393982983678385528299432390754842107407933010466464662237327774031864804028885637624065120321698255919207776919960081596392134656')
  mpf('0.5273381819230364110260264518854094924956548823961380757381002237568169391022369343471547427748901039876301940904425113943840624324694269248149797697769559397123460980349495660494018102845012453649091853721270167236121994412187172363745198140836966124497419373696393472503452874415422563924725045051815053265446463030568211476160668684021207720216475989889624945333046942441499477362883013125557539812063')
  mpf('0.1084080468095536765873870873488886031162519816206636223340040487492528401852032608842793674843508812574819559911102228205407082302123867260763462593121829529435693023760383573298253394336477235912240837809326729246690079961829958949235810281351462968335108905552901390307746081320187679652582866083590533972296044669520004070503642090928568672478675340973587884316842190130841070715787787945875245730989')]
 [mpf('0.5045482903165388724597572214500785137640414654265656927110704129381549837864443957952003796863842196466613569783536331490527444744254713560260986731738753783753024496499523326854012948775633137152487630945042501592316836775549292253249597058255307128705039839260785258452812139774439082009939820008059181494292390329066154823365322070065181394835225253813504526216225820640859010650580593342900456476053')
  mpf('0.4518844251151295080806894020971233410158875944255986277089127145931252067923647778543370787116263823561661632836329200533121919452057867229070793327861602465791031695201962631730493535429266222709284089857568537427954974267220713116588097773516353488626533433939348787721903690072184193653175620356287573069766862836961062063262080351165752811308861396275280136713788979473698090453075903390981251785682')
  mpf('0.5213787933802772998674442787649675897629475108327562105642302615722125619759393042344334296556582120320584875071562432860223878003751092282303071305035494587754797715186745807827438092050357733967589318573822507871292591186051347234701473028124534759976098119661268671983394021945631616839456564885298115039870038738762036249489786921568575844738974304720355731622173154657935151246042885500640479853766')
  mpf('0.2977317552090633847915862930629158758000234966779190865022668302010704900148522087004527313692119145731290814441559397655873345496017823696081352945737064675130539477463216998720419676242768314116832953726928362896073836508471355358557013019325237349721788024070591545710043205468730058410036670585445209890999523711311125159494781223415295783792476983740787254757862577947057875949250867414943330282053')
  mpf('0.4951422038634562629186695657585204305140093479917254168274671383095751863830885113104042898567548757606997662868066421781396240478496203980772040954047247154667037279810098947112091066102028129865889845496779051105847069693088040791193471170855658263100134593441071718227122391591683771713149915336788533620476550264599361612349897982896591021441336210001653079990071888046496881965870405521901670813953')
  mpf('0.5294528265403343798728638807947688749414921870616794679732216871060309190088131892720047283916234855083142005553910093071139621673595336915212179801686074497836314815314171977795704815631427828821129720108938642334524391518254313295927203692471077464845363978980701789030618250747123735058691394496804552960653711804210133137760010502639459415603907032622599478381492915926910666709548893270117718320717')
  mpf('0.2004920106216449123826094918695142358383667974660008166286490247516593669176741135663674838955965535657998712765402519987491127875829245500907069183150012188556475004253238196028923665993673751058306166664846543894406518974620939988720593820461375946513716123630945639840509352424800855576744014552756301211237103699658952370075929473410393053058248393522732452474889480463299390210118542095866316900852')
  mpf('0.498369889677578915320026328916017978176723675828452473296657624205096356836258662424907172585115929402646706234046324521009300473272653670034205857071706212338647473497576994488910097975672073514563204291208848876447177245844404219695039768554821586010980067895632376622578060601701632161447170056760924515789259206698953353533776267222596813519597111436237593487967830174408079222308003991840360786529')
  mpf('0.4726618180769635889739735481145905075043451176038619242618997762431830608977630656528452572251098960123698059095574886056159375675305730751850202302230440602876539019650504339505981897154987546350908146278729832763878005587812827636254801859163033875502580626303606527496547125584577436075274954948184946734553536969431788523839331315978792279783524010110375054666953057558500522637116986874442460187937')
  mpf('0.8915919531904463234126129126511113968837480183793363776659959512507471598147967391157206325156491187425180440088897771794592917697876132739236537406878170470564306976239616426701746605663522764087759162190673270753309920038170041050764189718648537031664891094447098609692253918679812320347417133916409466027703955330479995929496357909071431327521324659026412115683157809869158929284212212054124754268945')]]"
