dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
8,15.55,100,2,0.002828651134976051541332144758633603698021899673413802632551221442697332133580678189055978570409548047451053722429401294665724010998142867701118528930726924358885338913225720351349015927118881104481856433401676238302892972706722628176383206298679235575608910210675597871580744151823306935181989053351003068126022702317301995393981233233414690368332214502548305275186456953359810573904648978190053969465,0.9983461321571716351212193414732814990162052019136862446738291415196165579194895157671482841775843666795124860060287231223138878745677347088169867155723226462621542664004715164395071855597027056316225427851398054846081230027840026811401706454326993480409828143301776590917408147305037565887683680344566409561661916933144755770666495476195505382214331348492181006388575238646945667033456405766955899702
