dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
8,4.706,30,2,1.723222234809866933725709362377289480483266651637910642350679322035247503723111508411190547045820999307797284729264919962328576709011736026316558150489845999645771289158109783217281975361982749606809132569881756211063162023970041069403015171453687435222837741525089433597221193754086295731867794644691065193919616250004798345095715877054613775256717085017824618598637796203631163302694259058922411104,0.8933096944461206163096862130383951141510222310003213962685172931348739895338882455301519709253569151546721833707506904140452213505809535139461852939400331454662983114149345141544868836410447005501853900748900676245425556986625046597724836342786089658848838165659551895822084399873961307011890543414080281672735819283701703027300195369128606301238157010978211516894533419824111842228629109365728151416
