dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
16,8.325,100,2,0.8084216886316550113831070722617947459341606167917542645359857237101682509221709276063751766428509858942125542312544758964384387844101708810847053173311160684046750651715116532539034653552461828980802969282121744491184137848484080580036663687620111636100673318105863561798156797745099723001129626318359782382003187509796630139808109994135294146432542372978930505568098972915921540040019275938704985311,0.9998395561855294906930631184727760393722004327249362281936689796096736012080206912131501045326761634460540267031387042192518643688351346459922264047519076933823016403872245106981149596007444184479930223300659202611948452961875514999007463613662771402543953515726913439391876448260641905269479031746047449459196799755235977005549629256402355667536873571222133139318551342425157427552639019021897319278
