dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
16,4.706,100,2,10.11254126497724891997873612569963247759334527019906169108967400202385913909512295507090444886527125562242963062550469540661842215584110416879946895104767505536118367641625992228920992756766407708616564617913023996378008367242144370732037472647838603384138865094025523931256556024652927749611827109518786468506812115268411177798479441022734356279277413219442867242906631629601315133313476984779809405,0.9997164289822418859669309984346668755877783052757912044784046373975759171296460489766665713155266422214505627486618108882039419812134813921235048024670477389855454410138609628493437389976135585823846121102178711711183233619075758584746721515218134634005952779381998681367279696947011276410383289179378668742017748963521030350088645939969052169108572288452581295534078026910158100383423747757315050872
