dimensão,expoente fuzzy,quantidade de observações,quantidade de agrupamentos,custo,hullermeier
4,2.9,30,2,3.046486758777125113811789752249733734450309477816766446630663496890592809094676047190060704189731365853548791198508409441170922143406339144234239234032123874446306839358902005983640515383251171801165866247508293895235707143084683963457553163024382538833433570963098755854530972502448127536548860385920307986055358273649434339906291583630550226237336072012646923472128817371804996040917922022405692618,0.6555907577768153673244478493903344185230640908114592002155708122773625256374856108768352624311535162152008642977063253700081069535604422953576747545691807798968264315560448315266483002599060317008602504176870910938218041101905236151301842771575367609402248250052547370366521299172506240481918133667729910565535157685471875813485591796390940046981718401898174057638788549464812147233621301098979142906
